x_1	x_2	x_3	x_4	f(x)	erro
0.1015745769888708	0.6583613589646761	1.9175142291066092	-1.4423008438204343	51.55366258948621	48.27651831275776
0.0929734524101168	0.6577050094666438	1.901870979625304	-1.4449184553260128	51.78054497727341	0.22405117871315383
0.08362820769405829	0.6502489014275337	1.9011615152845216	-1.445241587969419	51.8594557953625	0.07695166657676111
0.08047786096768862	0.647749563023399	1.9008961556104422	-1.4453573310130479	51.88635305215283	0.025634825881788004
0.07942382007261066	0.6469142297366293	1.9008044330433336	-1.4453968482394015	51.895387819652626	0.008546513328589356
0.07906891599512503	0.6466302888711767	1.9007767008873495	-1.4454098728400144	51.898401203885314	0.002847680488379467
0.07894923928300981	0.6465353527360364	1.900767406658013	-1.4454142346298338	51.89941396115484	0.0009635426679110992
0.07890933734215302	0.6465037022916764	1.9007643049290495	-1.445415689716244	51.89975166061066	0.0003212107056356217
0.0788960359965272	0.6464931516579465	1.9007632704976023	-1.445416174953338	51.89986423836995	0.00010707126668307865
0.07889210127174046	0.6464896707063895	1.9007629730989681	-1.4454163292499123	51.89989865320053	3.537806468756344e-05
0.07889025150520661	0.6464884086514899	1.900762866595581	-1.4454163850006265	51.899913164037244	1.891650200747108e-05
0.07888961899226621	0.6464879849788194	1.9007628308774307	-1.4454164037120016	51.89991809081187	6.550844759090069e-06
0.07888940768768461	0.6464878436651145	1.90076281896482	-1.4454164099528404	51.899919735714214	2.190917513189561e-06
0.07888933723872257	0.6464877965581967	1.900762814993782	-1.445416412033219	51.89992028409328	7.305226077392035e-07
