x_1	x_2	f(x)	erro
-1.6655261767536438	-1.6655269023229786	14.210063465966432	79.2364192534465
-0.11210025631032637	-0.11210020975341174	2.4735338566190763	9.783299773178793
0.3534356752194072	0.35343608639545765	0.836090320454606	1.3491528149676864
0.4704327405457322	0.47043255498090186	0.5608831611099592	0.22521061319919233
0.4944754335828062	0.49447433973512683	0.5111112804375277	0.040687271107565204
0.4989869888110793	0.4989864688429654	0.5020285957830305	0.0074244318106986285
0.4998151611779854	0.4998145444528369	0.5003703629283278	0.0013554752634457046
0.49996628614899	0.4999660910388573	0.5000676250985941	0.00024746871702485684
0.49999380714467656	0.4999938519402847	0.5000123409911889	4.518757343419111e-05
0.4999983762883505	0.4999993691372999	0.5000022545773841	8.244664914891509e-06
0.5000068441799028	0.4999927541603513	0.5000004017590909	1.506304931342406e-06
0.5000058123329894	0.4999940737185271	0.5000001140173875	2.5225577260368226e-07
