x_1	x_2	x_3	x_4	f(x)	erro
0.10119201554083775	0.6591032997041114	1.9178597042156589	-1.4418176070381246	51.55293704781282	48.27652456722316
0.0918076204331805	0.6595697203774757	1.9028440314944561	-1.4434998156259058	51.780289879066345	0.22552060712912692
0.08857345145382592	0.6597346313382215	1.897632162299997	-1.4441565405333583	51.85861096732119	0.078098342194302
0.08748715317729705	0.6597858780085991	1.8958671057972523	-1.4443910108295366	51.88501872683504	0.026381958210748735
0.0871371276280326	0.6597876195447598	1.8952653361044398	-1.444484065386952	51.89385550347127	0.008833617688722484
0.0870583428580661	0.6597388375294546	1.8950342869947476	-1.4445559548451588	51.89680486715527	0.002948742339860644
0.08709472474071864	0.6598098453308262	1.8949122321783427	-1.4445785039178385	51.897782950882075	0.0009833039881854688
0.08755417481299858	0.6591202459763082	1.8945125172063288	-1.4451190137704761	51.898123562252245	0.0003323634958007915
0.08839555374879164	0.6583415333025424	1.8938392824088415	-1.445897475335443	51.898269601211524	7.856493946434284e-05
0.08839428356531027	0.6583412799709178	1.8938370804493703	-1.4458967300868681	51.89831359304887	1.6878556500898867e-05
0.08839426275827114	0.6583410790015023	1.893836566119702	-1.4458977841126017	51.898310912131016	5.595690687698607e-06
0.08839402890055864	0.6583410301945972	1.8938361462453785	-1.4458976878757945	51.89831880847019	2.0035321526279404e-06
0.08839522746495959	0.6583427591134258	1.8938352683882809	-1.4458978836420526	51.89831650783752	1.9090819520783953e-06
0.08839521524681858	0.6583427422010361	1.8938352181017681	-1.4458978588760591	51.89831754912126	1.333684025439652e-07
