x_1	x_2	f(x)	erro
-0.4337298220371389	-0.4337297585852372	4.1111622232515295	1039.142116115571
0.26233534003983616	0.26233492259649976	1.0882989169748563	2.5000913370299975
0.4497591650987786	0.4497589930775112	0.6055301420918675	0.39556606217213397
0.49046762703707214	0.49046811159878145	0.5192459843949441	0.070542630740555
0.4982461995122953	0.49824633211170777	0.50351361954321	0.012860121014049652
0.4996789265238967	0.4996797704883575	0.5006415086228628	0.002347740788491093
0.4999415274743523	0.4999413556258807	0.5001171237579659	0.0004286488972212732
0.4999886452832397	0.49998996925387934	0.5000213856924263	7.826103793884265e-05
0.5000347354526569	0.4999612596075885	0.5000040076471243	1.4285057809426682e-05
0.5000228860823825	0.49997646484205793	0.5000006501532359	2.701617734524042e-06
0.5000210250263573	0.49997884512140467	0.5000001307418187	4.150843622152678e-07
