x_1	x_2	f(x)	erro
2.0023644959383855	3.0020134347799994	-50.049908366530616	33.02496936829505
2.0007888554379587	3.0006725250801134	-50.016656371665285	0.03323855280188326
2.00026314531934	3.000224043763831	-50.00555453596789	0.011100368292055407
2.000087822353853	3.0000744248342484	-50.00185170094859	0.003702759233277675
1.9999479401328681	3.0002414989095385	-50.00061589108464	0.0012341776428570483
1.9999012887667647	3.000297110926306	-50.00020304087599	0.00040899566393193254
1.9998856668086962	3.0003157367575675	-50.00006480483468	0.00013237190285053657
1.9998806484811134	3.000321720225286	-50.000020399001336	3.9168442100390166e-05
1.9998792904912661	3.0003233394047193	-50.000008382560765	1.1390919695486446e-05
1.9998785528762129	3.0003242188900474	-50.00000185562361	7.816654814973845e-06
1.9998784417496904	3.0003243513903395	-50.000000872297846	1.143149084725792e-06
1.9998784417496904	3.0003243513903395	-50.000000872297846	0.0
