x_1	x_2	f(x)	erro
0.5238098043093469	0.5238092600343117	0.4535147233009723	9.523809523809373
0.5081965089058986	0.5081969040104135	0.48374095907728826	0.0297387032813074
0.5027623410370597	0.502762468654987	0.4944904520690281	0.010690348850284137
0.50092455470177	0.5009239024012311	0.4981532512940425	0.0036560174623437858
0.5003089257015689	0.5003079430328118	0.49938332152961984	0.0012293057316272171
0.5001024153830592	0.50010330730504	0.49979429847321066	0.00041086171927962045
0.5000339200573476	0.500034660451718	0.49993142184285166	0.00013711577365593808
0.5000119061230512	0.5000109549233943	0.49997713921532055	4.5713635029698274e-05
0.5000040983322275	0.5000035220269993	0.49999237966997423	1.5239167503899864e-05
0.500028944914807	0.4999735750089607	0.4999974816123206	5.078077490672239e-06
0.5000355298366315	0.4999652472179902	0.49999922541550346	1.6492715829152793e-06
0.500037239696755	0.4999630661799974	0.4999996968741497	4.324397621657816e-07
