x_1	x_2	f(x)	erro
-10.277886300409783	-10.277879397724545	254.38128311459042	670.6894199239575
-2.9839713762129536	-2.9839677316203725	31.74402681307651	186.93198186390873
-0.6636871641003422	-0.6636841009290506	5.535699767676342	21.845822396966724
0.0313772440945684	0.03137801204911307	1.8764585987997613	3.0148654370292594
0.20591679052732817	0.20592110241773523	1.2611294391518841	0.50353048111314
0.24176338217333979	0.2417636067786097	1.1498451966185956	0.09097040945203139
0.2551745981585139	0.24181770264912156	1.1296052752445873	0.016511873344320804
0.25762158154371123	0.24182928584343447	1.1259485479943372	0.002976080846242901
0.2580682585683091	0.24183148376112593	1.1252822079597171	0.0005420717001580755
0.2581498113146685	0.24183188426601976	1.125160594168076	9.892552437817947e-05
0.2581647000692841	0.24183195801134258	1.1251383921162097	1.8059769590461627e-05
0.2581674185095422	0.24183197134349815	1.1251343386376829	3.297202570085034e-06
0.258167916015594	0.24183197258189057	1.1251335986277138	6.019417999603149e-07
