x_1	x_2	f(x)	erro
-1.1069625771416634	-0.7883294914042326	118.4080725116776	145.83216143622485
-1.2843313726757215	-0.9418638313339166	124.07939970079963	9.076018910349376
-1.3291828783940831	-0.9418081474701986	124.47144226292279	1.3529993943484442
-1.3371598793974868	-0.9418026889265397	124.5420591387978	0.24136830720453872
-1.3386095283932995	-0.9418018765358187	124.55491411800688	0.04384340891192551
-1.3388713393019898	-0.9418018042261848	124.55708189922737	0.007972466402861755
-1.3389191348081626	-0.9418017905504812	124.55747769386247	0.0014554003792000003
-1.3389278611230382	-0.941801788501077	124.55754994853191	0.00026572302522254176
-1.3389294544768622	-0.9418017878316448	124.5575631446739	4.851593621424399e-05
-1.3389297451239974	-0.9418017878008073	124.55756555348854	8.850434824125841e-06
-1.3389297982671733	-0.9418017878208083	124.55756599446376	1.6195299394894391e-06
-1.3389298079952436	-0.9418017878075089	124.5575660754322	2.961569407489151e-07
