x_1	x_2	f(x)	erro
-4.338765656370571	-4.338765246107302	57.00483308668505	244.5022682251614
-0.9585639250135839	-0.9585643181708661	7.6719468367767245	41.35052790371909
0.10587460774752322	0.10587469055248391	1.5989202860652618	5.044327633041262
0.4113186458382089	0.4113184431331886	0.693091712132893	0.7439942987841501
0.4827271422501874	0.4827279680192143	0.5351415644341888	0.1291727595901595
0.49680260862725245	0.4968027494939794	0.5064150876011568	0.023482317104602468
0.4994145566105934	0.4994149299409778	0.501171198499365	0.004286488532409538
0.49989335428180337	0.4998928346811734	0.500213833894738	0.0007825726021448709
0.4999803416456772	0.49998061251212267	0.5000390466045257	0.00014288072950419117
0.4999967099386995	0.4999961630333254	0.500007127053522	2.6092186310999743e-05
0.4999789837515016	0.5000196748467727	0.500001342230508	4.759948948440673e-06
0.49998408381149795	0.500015684881807	0.5000002318060356	9.084579940532578e-07
