x_1	x_2	f(x)	erro
0.12256088026127379	0.1225614431756566	1.5397978298498574	0.6154842310093755
0.41556440043464066	0.41556449329407613	0.6831298315379312	0.7034360584297601
0.48359978908638734	0.48360051702330503	0.5333376038502214	0.12249621293663249
0.49696666443339277	0.49696590919189076	0.506085833206408	0.02227671744897486
0.49944434028203755	0.4994451701503494	0.5011111061614972	0.004066468765474451
0.4998984339170961	0.4998987359274213	0.5002028507255643	0.0007424229407460015
0.49998182949043957	0.4999811391847146	0.5000370320107435	0.00013553897344276145
0.5002352988019495	0.4997579221540668	0.5000068930111934	2.4628745287635923e-05
0.500217507732642	0.4997813301864771	0.5000012572069821	4.549061526359921e-06
0.5002140868252272	0.49978570185868837	0.5000003030729465	7.574301722490517e-07
