x_1,x_2,"f(x_1,x_2)"
1.3131313131313131,2.474747474747475,-3.1660034690337753
1.3636363636363635,2.525252525252525,-3.1644730129578615
1.3636363636363635,2.5757575757575757,-3.163452708907257
1.3131313131313131,2.4242424242424243,-3.161922252831345
1.3131313131313131,2.525252525252525,-3.1598816447301274
1.2626262626262625,2.3737373737373737,-3.1583511886542186
1.2626262626262625,2.4242424242424243,-3.1573308846036103
1.4141414141414141,2.6262626262626263,-3.1568207325783098
1.3636363636363635,2.474747474747475,-3.155290276502397
1.4141414141414141,2.5757575757575757,-3.1527395163758793
1.3636363636363635,2.6262626262626263,-3.1522293643505783
1.4141414141414141,2.676767676767677,-3.150698908274663
1.2626262626262625,2.323232323232323,-3.1491684521987566
1.3131313131313131,2.3737373737373737,-3.147637996122848
1.2626262626262625,2.474747474747475,-3.146107540046932
1.2121212121212122,2.323232323232323,-3.144577083971022
1.3131313131313131,2.5757575757575757,-3.1435567799204174
1.2121212121212122,2.2727272727272725,-3.1404958677685952
1.4646464646464645,2.676767676767677,-3.1399857157432915
1.4646464646464645,2.727272727272727,-3.138965411692686
1.2121212121212122,2.3737373737373737,-3.1384552596673823
1.4141414141414141,2.525252525252525,-3.1384552596673787
1.3636363636363635,2.4242424242424243,-3.1359044995408647
1.4141414141414141,2.727272727272727,-3.134374043464952
1.3636363636363635,2.676767676767677,-3.130802979287826
1.4646464646464645,2.6262626262626263,-3.130802979287826
1.2626262626262625,2.2727272727272725,-3.1297826752372244
1.4646464646464645,2.7777777777777777,-3.127742067136004
1.2121212121212122,2.2222222222222223,-3.1262116110600955
1.2626262626262625,2.525252525252525,-3.1246811549841857
1.3131313131313131,2.323232323232323,-3.1231506989082733
1.2121212121212122,2.4242424242424243,-3.1221303948576686
1.1616161616161615,2.2222222222222223,-3.1216202428323596
1.1616161616161615,2.2727272727272725,-3.120599938781754
1.3131313131313131,2.6262626262626263,-3.1170288746046335
1.5151515151515151,2.7777777777777777,-3.1170288746046295
1.4141414141414141,2.474747474747475,-3.1139679624528123
1.5151515151515151,2.727272727272727,-3.112947658402199
1.1616161616161615,2.1717171717171717,-3.1124375063768994
1.4646464646464645,2.5757575757575757,-3.1114172023262903
1.5151515151515151,2.8282828282828283,-3.110907050300986
1.1616161616161615,2.323232323232323,-3.1093765942250737
1.4141414141414141,2.7777777777777777,-3.107846138149168
1.3636363636363635,2.3737373737373737,-3.1063156820732587
1.4646464646464645,2.8282828282828283,-3.1063156820732587
1.2121212121212122,2.1717171717171717,-3.1017243138455264
1.2626262626262625,2.2222222222222223,-3.1001938577696158
1.3636363636363635,2.727272727272727,-3.099173553719006
1.5151515151515151,2.676767676767677,-3.0986634016936994
1.2121212121212122,2.474747474747475,-3.0956024895418848
1.5151515151515151,2.878787878787879,-3.0945821854912725
1.1616161616161615,2.121212121212121,-3.0930517294153654
1.2626262626262625,2.5757575757575757,-3.093051729415363
1.1111111111111112,2.1717171717171717,-3.0925415773900613
1.1111111111111112,2.121212121212121,-3.0884603611876362
1.3131313131313131,2.2727272727272725,-3.088460361187636
1.1616161616161615,2.3737373737373737,-3.0879502091623285
1.1111111111111112,2.2222222222222223,-3.0864197530864197
1.5656565656565655,2.8282828282828283,-3.08488929701051
1.5656565656565655,2.878787878787879,-3.083868992959898
1.4646464646464645,2.525252525252525,-3.081828384858688
1.3131313131313131,2.676767676767677,-3.080297928782776
1.4141414141414141,2.4242424242424243,-3.079277624732171
1.5656565656565655,2.7777777777777777,-3.0757065605550444
1.4646464646464645,2.878787878787879,-3.074686256504436
1.1111111111111112,2.0707070707070705,-3.0741761044791356
1.5151515151515151,2.6262626262626263,-3.0741761044791356
1.5656565656565655,2.929292929292929,-3.0726456484032223
1.4141414141414141,2.8282828282828283,-3.071115192327314
1.1111111111111112,2.2727272727272725,-3.070094888276707
1.5151515151515151,2.929292929292929,-3.0680542801754878
1.2121212121212122,2.121212121212121,-3.067033976124889
1.3636363636363635,2.323232323232323,-3.066523824099579
1.1616161616161615,2.0707070707070705,-3.0634629119477594
1.2626262626262625,2.1717171717171717,-3.0604019997959395
1.2121212121212122,2.525252525252525,-3.05887154372003
1.3636363636363635,2.7777777777777777,-3.0573410876441205
1.1616161616161615,2.4242424242424243,-3.0563207835935096
1.5656565656565655,2.727272727272727,-3.0563207835935087
1.0606060606060606,2.0707070707070705,-3.0542801754922975
1.0606060606060606,2.121212121212121,-3.053259871441691
1.5656565656565655,2.9797979797979797,-3.051219263340477
1.2626262626262625,2.6262626262626263,-3.051219263340474
1.1111111111111112,2.0202020202020203,-3.049688807264564
1.6161616161616161,2.929292929292929,-3.0466278951127457
1.0606060606060606,2.0202020202020203,-3.045097439036833
1.3131313131313131,2.2222222222222223,-3.0435669829609218
1.1111111111111112,2.323232323232323,-3.0435669829609213
1.6161616161616161,2.878787878787879,-3.042546678910316
1.0606060606060606,2.1717171717171717,-3.0420365268850142
1.4646464646464645,2.474747474747475,-3.0420365268850125
1.6161616161616161,2.9797979797979797,-3.0405060708091023
1.5151515151515151,2.5757575757575757,-3.039485766758491
1.4141414141414141,2.3737373737373737,-3.03438424650546
1.3131313131313131,2.727272727272727,-3.0333639424548506
1.4646464646464645,2.929292929292929,-3.0328537904295496
1.5151515151515151,2.9797979797979797,-3.031323334353637
1.6161616161616161,2.8282828282828283,-3.0282624222018155
1.5656565656565655,2.676767676767677,-3.0267319661259036
1.0606060606060606,1.9696969696969697,-3.0257116620753006
1.6161616161616161,3.0303030303030303,-3.0241812059993887
