x,direcao_descida,erro,f(min),x_anterior
[0.36523144 0.6910687 ],[0.76423628 1.42824141],0.0016198551176414713,-1.506253009324764,[0.36523144 0.6910687 ]
[0.36599508 0.69249581],[0.76363489 1.42711386],0.0016185772179455175,-1.508871768161421,[0.36599508 0.69249581]
[0.36675811 0.6939218 ],[0.76303396 1.42598721],0.0016173003263850758,-1.5114863967631624,[0.36675811 0.6939218 ]
[0.36752054 0.69534666],[0.76243347 1.42486147],0.0016160244421646543,-1.5140969016440933,[0.36752054 0.69534666]
[0.36828238 0.6967704 ],[0.76183344 1.42373662],0.0016147495644895317,-1.5167032893080445,[0.36828238 0.6967704 ]
[0.36904361 0.69819301],[0.76123386 1.42261268],0.0016134756925655098,-1.5193055662485886,[0.36904361 0.69819301]
[0.36980424 0.6996145 ],[0.76063473 1.42148963],0.001612202825599214,-1.5219037389490566,[0.36980424 0.6996145 ]
[0.37056428 0.70103487],[0.76003605 1.42036748],0.0016109309627974537,-1.5244978138825536,[0.37056428 0.70103487]
[0.37132372 0.70245411],[0.75943782 1.41924622],0.0016096601033682141,-1.5270877975119757,[0.37132372 0.70245411]
[0.37208256 0.70387224],[0.75884004 1.41812587],0.0016083902465197169,-1.5296736962900241,[0.37208256 0.70387224]
[0.3728408  0.70528924],[0.75824272 1.4170064 ],0.0016071213914609678,-1.5322555166592249,[0.3728408  0.70528924]
[0.37359845 0.70670513],[0.75764585 1.41588783],0.0016058535374015616,-1.5348332650519416,[0.37359845 0.70670513]
[0.3743555 0.7081199],[0.75704942 1.41477016],0.001604586683551734,-1.537406947890392,[0.3743555 0.7081199]
[0.37511195 0.70953356],[0.75645345 1.41365337],0.0016033208291223358,-1.5399765715866662,[0.37511195 0.70953356]
[0.37586781 0.71094609],[0.75585793 1.41253748],0.0016020559733248194,-1.5425421425427397,[0.37586781 0.71094609]
[0.37662307 0.71235752],[0.75526286 1.41142248],0.0016007921153713502,-1.5451036671504912,[0.37662307 0.71235752]
[0.37737774 0.71376782],[0.75466824 1.41030837],0.0015995292544746767,-1.5476611517917183,[0.37737774 0.71376782]
[0.37813181 0.71517702],[0.75407407 1.40919514],0.0015982673898480959,-1.550214602838153,[0.37813181 0.71517702]
[0.37888529 0.7165851 ],[0.75348035 1.40808281],0.0015970065207055345,-1.5527640266514777,[0.37888529 0.7165851 ]
[0.37963818 0.71799207],[0.75288708 1.40697136],0.0015957466462617224,-1.5553094295833407,[0.37963818 0.71799207]
[0.38039048 0.71939793],[0.75229427 1.40586079],0.0015944877657317776,-1.5578508179753736,[0.38039048 0.71939793]
[0.38114218 0.72080268],[0.7517019  1.40475112],0.001593229878331576,-1.560388198159205,[0.38114218 0.72080268]
[0.38189329 0.72220633],[0.75110999 1.40364232],0.0015919729832775571,-1.5629215764564763,[0.38189329 0.72220633]
[0.38264381 0.72360886],[0.75051852 1.40253441],0.0015907170797867952,-1.5654509591788615,[0.38264381 0.72360886]
[0.38339373 0.72501029],[0.7499275  1.40142739],0.0015894621670771109,-1.567976352628076,[0.38339373 0.72501029]
[0.38414307 0.72641061],[0.74933694 1.40032124],0.00158820824436662,-1.5704977630958987,[0.38414307 0.72641061]
[0.38489182 0.72780983],[0.74874682 1.39921598],0.001586955310874401,-1.5730151968641846,[0.38489182 0.72780983]
[0.38563997 0.72920794],[0.74815716 1.3981116 ],0.0015857033658200088,-1.57552866020488,[0.38563997 0.72920794]
[0.38638754 0.73060495],[0.74756794 1.39700809],0.001584452408423551,-1.5780381593800403,[0.38638754 0.73060495]
[0.38713452 0.73200085],[0.74697917 1.39590547],0.0015832024379058274,-1.580543700641844,[0.38713452 0.73200085]
[0.38788091 0.73339566],[0.74639086 1.39480372],0.0015819534534882746,-1.5830452902326073,[0.38788091 0.73339566]
[0.38862671 0.73478936],[0.74580299 1.39370285],0.0015807054543929243,-1.585542934384804,[0.38862671 0.73478936]
[0.38937193 0.73618196],[0.74521557 1.39260286],0.0015794584398423988,-1.5880366393210752,[0.38937193 0.73618196]
[0.39011656 0.73757346],[0.7446286  1.39150374],0.0015782124090599225,-1.590526411254249,[0.39011656 0.73757346]
[0.3908606  0.73896387],[0.74404208 1.3904055 ],0.0015769673612693299,-1.5930122563873548,[0.3908606  0.73896387]
[0.39160406 0.74035318],[0.74345601 1.38930813],0.0015757232956951426,-1.5954941809136378,[0.39160406 0.74035318]
[0.39234693 0.74174139],[0.74287038 1.38821163],0.001574480211562545,-1.5979721910165763,[0.39234693 0.74174139]
[0.39308921 0.74312851],[0.74228521 1.38711601],0.0015732381080970626,-1.6004462928698946,[0.39308921 0.74312851]
[0.39383091 0.74451453],[0.74170048 1.38602125],0.0015719969845251565,-1.602916492637581,[0.39383091 0.74451453]
[0.39457203 0.74589945],[0.7411162  1.38492737],0.0015707568400736638,-1.6053827964739025,[0.39457203 0.74589945]
[0.39531256 0.74728329],[0.74053237 1.38383436],0.001569517673970161,-1.6078452105234187,[0.39531256 0.74728329]
[0.39605251 0.74866603],[0.73994899 1.38274222],0.0015682794854427688,-1.6103037409209968,[0.39605251 0.74866603]
[0.39679188 0.75004768],[0.73936606 1.38165094],0.0015670422737203104,-1.6127583937918315,[0.39679188 0.75004768]
[0.39753066 0.75142824],[0.73878357 1.38056053],0.0015658060380321255,-1.6152091752514541,[0.39753066 0.75142824]
[0.39826886 0.75280771],[0.73820153 1.37947099],0.0015645707776081137,-1.6176560914057514,[0.39826886 0.75280771]
[0.39900648 0.7541861 ],[0.73761994 1.37838232],0.0015633364916789198,-1.6200991483509795,[0.39900648 0.7541861 ]
[0.39974352 0.75556339],[0.73703879 1.37729451],0.0015621031794758387,-1.6225383521737808,[0.39974352 0.75556339]
[0.40047998 0.7569396 ],[0.73645809 1.37620756],0.0015608708402304816,-1.624973708951198,[0.40047998 0.7569396 ]
[0.40121586 0.75831472],[0.73587784 1.37512148],0.0015596394731753759,-1.6274052247506865,[0.40121586 0.75831472]
[0.40195115 0.75968876],[0.73529804 1.37403626],0.0015584090775435425,-1.6298329056301357,[0.40195115 0.75968876]
[0.40268587 0.76106171],[0.73471868 1.37295191],0.0015571796525685338,-1.6322567576378793,[0.40268587 0.76106171]
[0.40342001 0.76243358],[0.73413977 1.37186841],0.0015559511974845579,-1.63467678681271,[0.40342001 0.76243358]
[0.40415357 0.76380436],[0.7335613  1.37078577],0.0015547237115266092,-1.6370929991838972,[0.40415357 0.76380436]
[0.40488656 0.76517407],[0.73298328 1.369704  ],0.0015534971939299281,-1.6395054007712027,[0.40488656 0.76517407]
[0.40561896 0.76654269],[0.7324057  1.36862308],0.0015522716439306838,-1.6419139975848926,[0.40561896 0.76654269]
[0.40635079 0.76791023],[0.73182857 1.36754302],0.001551047060765415,-1.644318795625753,[0.40635079 0.76791023]
[0.40708204 0.7692767 ],[0.73125189 1.36646382],0.0015498234436714274,-1.646719800885106,[0.40708204 0.7692767 ]
[0.40781272 0.77064208],[0.73067565 1.36538548],0.0015486007918866177,-1.649117019344826,[0.40781272 0.77064208]
[0.40854282 0.77200639],[0.73009985 1.36430799],0.001547379104649278,-1.6515104569773515,[0.40854282 0.77200639]
[0.40927234 0.77336962],[0.7295245  1.36323136],0.0015461583811986885,-1.6539001197457004,[0.40927234 0.77336962]
[0.41000129 0.77473178],[0.7289496  1.36215558],0.0015449386207742122,-1.6562860136034878,[0.41000129 0.77473178]
[0.41072967 0.77609286],[0.72837514 1.36108066],0.0015437198226163971,-1.658668144494937,[0.41072967 0.77609286]
[0.41145747 0.77745286],[0.72780112 1.36000658],0.0015425019859659256,-1.6610465183548986,[0.41145747 0.77745286]
[0.4121847 0.7788118],[0.72722754 1.35893336],0.0015412851100642202,-1.6634211411088597,[0.4121847 0.7788118]
[0.41291135 0.78016966],[0.72665441 1.357861  ],0.001540069194153459,-1.6657920186729642,[0.41291135 0.78016966]
[0.41363743 0.78152645],[0.72608173 1.35678948],0.0015388542374761695,-1.668159156954025,[0.41363743 0.78152645]
[0.41436294 0.78288217],[0.72550948 1.35571881],0.001537640239275607,-1.670522561849538,[0.41436294 0.78288217]
[0.41508788 0.78423681],[0.72493768 1.35464899],0.0015364271987957558,-1.6728822392476974,[0.41508788 0.78423681]
[0.41581225 0.78559039],[0.72436632 1.35358002],0.0015352151152809306,-1.6752381950274122,[0.41581225 0.78559039]
[0.41653604 0.78694291],[0.72379541 1.3525119 ],0.0015340039879761997,-1.6775904350583173,[0.41653604 0.78694291]
[0.41725927 0.78829435],[0.72322493 1.35144463],0.0015327938161271912,-1.6799389652007926,[0.41725927 0.78829435]
[0.41798192 0.78964473],[0.7226549 1.3503782],0.0015315845989801106,-1.6822837913059727,[0.41798192 0.78964473]
[0.41870401 0.79099404],[0.72208531 1.34931261],0.001530376335781926,-1.6846249192157654,[0.41870401 0.79099404]
[0.41942552 0.79234229],[0.72151617 1.34824788],0.0015291690257798432,-1.6869623547628643,[0.41942552 0.79234229]
[0.42014647 0.79368947],[0.72094746 1.34718398],0.001527962668221993,-1.6892961037707634,[0.42014647 0.79368947]
[0.42086685 0.7950356 ],[0.72037919 1.34612093],0.0015267572623569542,-1.6916261720537724,[0.42086685 0.7950356 ]
[0.42158666 0.79638065],[0.71981137 1.34505872],0.0015255528074338842,-1.693952565417031,[0.42158666 0.79638065]
[0.42230591 0.79772465],[0.71924398 1.34399735],0.001524349302702708,-1.696275289656523,[0.42230591 0.79772465]
[0.42302458 0.79906759],[0.71867704 1.34293683],0.0015231467474136886,-1.698594350559091,[0.42302458 0.79906759]
[0.42374269 0.80040947],[0.71811054 1.34187714],0.0015219451408178036,-1.7009097539024496,[0.42374269 0.80040947]
[0.42446024 0.80175028],[0.71754447 1.3408183 ],0.0015207444821666947,-1.7032215054552031,[0.42446024 0.80175028]
[0.42517722 0.80309004],[0.71697885 1.33976029],0.0015195447707125238,-1.705529610976856,[0.42517722 0.80309004]
[0.42589363 0.80442875],[0.71641366 1.33870312],0.001518346005707992,-1.70783407621783,[0.42589363 0.80442875]
[0.42660948 0.80576639],[0.71584892 1.33764679],0.0015171481864063993,-1.7101349069194747,[0.42660948 0.80576639]
[0.42732476 0.80710298],[0.71528461 1.3365913 ],0.0015159513120617547,-1.7124321088140892,[0.42732476 0.80710298]
[0.42803948 0.80843852],[0.71472075 1.33553664],0.0015147553819284958,-1.7147256876249273,[0.42803948 0.80843852]
[0.42875364 0.809773  ],[0.71415732 1.33448282],0.001513560395261803,-1.7170156490662205,[0.42875364 0.809773  ]
[0.42946724 0.81110643],[0.71359433 1.33342983],0.0015123663513172522,-1.7193019988431835,[0.42946724 0.81110643]
[0.43018027 0.81243881],[0.71303177 1.33237768],0.001511173249351266,-1.7215847426520356,[0.43018027 0.81243881]
[0.43089274 0.81377014],[0.71246966 1.33132636],0.0015099810886207157,-1.7238638861800122,[0.43089274 0.81377014]
[0.43160465 0.81510041],[0.71190798 1.33027587],0.0015087898683829471,-1.7261394351053776,[0.43160465 0.81510041]
[0.43231599 0.81642964],[0.71134674 1.32922622],0.0015075995878959826,-1.7284113950974407,[0.43231599 0.81642964]
[0.43302678 0.81775782],[0.71078594 1.32817739],0.0015064102464185617,-1.7306797718165707,[0.43302678 0.81775782]
[0.433737   0.81908495],[0.71022557 1.3271294 ],0.00150522184320993,-1.7329445709142073,[0.433737   0.81908495]
[0.43444667 0.82041103],[0.70966564 1.32608223],0.0015040343775296126,-1.7352057980328766,[0.43444667 0.82041103]
[0.43515578 0.82173607],[0.70910614 1.3250359 ],0.001502847848638256,-1.7374634588062077,[0.43515578 0.82173607]
[0.43586432 0.82306006],[0.70854709 1.32399039],0.0015016622557968114,-1.7397175588589426,[0.43586432 0.82306006]
[0.43657231 0.824383  ],[0.70798846 1.32294571],0.0015004775982666585,-1.7419681038069537,[0.43657231 0.824383  ]
[0.43727974 0.8257049 ],[0.70743028 1.32190186],0.0014992938753100571,-1.7442150992572536,[0.43727974 0.8257049 ]
[0.43798661 0.82702576],[0.70687252 1.32085883],0.0014981110861896963,-1.7464585508080144,[0.43798661 0.82702576]
[0.43869293 0.82834558],[0.70631521 1.31981663],0.0014969292301688182,-1.7486984640485776,[0.43869293 0.82834558]
[0.43939869 0.82966435],[0.70575832 1.31877526],0.0014957483065113483,-1.7509348445594692,[0.43939869 0.82966435]
[0.44010389 0.83098209],[0.70520188 1.31773471],0.001494568314481694,-1.753167697912414,[0.44010389 0.83098209]
[0.44080854 0.83229878],[0.70464586 1.31669498],0.0014933892533449925,-1.7553970296703496,[0.44080854 0.83229878]
[0.44151263 0.83361444],[0.70409028 1.31565608],0.0014922111223667183,-1.7576228453874387,[0.44151263 0.83361444]
[0.44221616 0.83492906],[0.70353513 1.31461799],0.0014910339208131737,-1.7598451506090855,[0.44221616 0.83492906]
[0.44291914 0.83624264],[0.70298042 1.31358073],0.0014898576479511227,-1.7620639508719476,[0.44291914 0.83624264]
[0.44362157 0.83755518],[0.70242614 1.31254429],0.0014886823030478633,-1.7642792517039496,[0.44362157 0.83755518]
[0.44432344 0.83886669],[0.70187229 1.31150867],0.001487507885371404,-1.766491058624299,[0.44432344 0.83886669]
[0.44502476 0.84017717],[0.70131888 1.31047387],0.0014863343941901163,-1.7686993771434967,[0.44502476 0.84017717]
[0.44572552 0.84148661],[0.70076589 1.30943989],0.0014851618287732265,-1.770904212763355,[0.44572552 0.84148661]
[0.44642574 0.84279501],[0.70021334 1.30840672],0.0014839901883903768,-1.7731055709770067,[0.44642574 0.84279501]
[0.4471254  0.84410239],[0.69966122 1.30737438],0.00148281947231175,-1.7753034572689224,[0.4471254  0.84410239]
[0.44782451 0.84540873],[0.69910953 1.30634285],0.0014816496798081345,-1.7774978771149208,[0.44782451 0.84540873]
[0.44852307 0.84671404],[0.69855828 1.30531213],0.0014804808101510356,-1.7796888359821872,[0.44852307 0.84671404]
[0.44922107 0.84801832],[0.69800745 1.30428223],0.0014793128626123227,-1.781876339329282,[0.44922107 0.84801832]
[0.44991853 0.84932158],[0.69745705 1.30325315],0.0014781458364645037,-1.7840603926061567,[0.44991853 0.84932158]
[0.45061544 0.8506238 ],[0.69690709 1.30222488],0.0014769797309808752,-1.7862410012541674,[0.45061544 0.8506238 ]
[0.4513118 0.851925 ],[0.69635755 1.30119742],0.0014758145454349023,-1.78841817070609,[0.4513118 0.851925 ]
[0.4520076  0.85322517],[0.69580845 1.30017078],0.0014746502791010343,-1.790591906386129,[0.4520076  0.85322517]
[0.45270286 0.85452431],[0.69525977 1.29914495],0.0014734869312540198,-1.7927622137099362,[0.45270286 0.85452431]
[0.45339758 0.85582243],[0.69471152 1.29811992],0.00147232450116922,-1.7949290980846209,[0.45339758 0.85582243]
[0.45409174 0.85711953],[0.6941637  1.29709571],0.0014711629881226606,-1.7970925649087648,[0.45409174 0.85711953]
[0.45478536 0.8584156 ],[0.69361631 1.29607231],0.0014700023913908164,-1.7992526195724345,[0.45478536 0.8584156 ]
[0.45547842 0.85971065],[0.69306935 1.29504972],0.0014688427102509706,-1.801409267457198,[0.45547842 0.85971065]
[0.45617095 0.86100468],[0.69252282 1.29402794],0.0014676839439806606,-1.8035625139361313,[0.45617095 0.86100468]
[0.45686292 0.86229769],[0.69197671 1.29300696],0.0014665260918581594,-1.8057123643738402,[0.45686292 0.86229769]
[0.45755436 0.86358967],[0.69143103 1.2919868 ],0.0014653691531624378,-1.8078588241264675,[0.45755436 0.86358967]
[0.45824524 0.86488064],[0.69088578 1.29096744],0.0014642131271726613,-1.8100018985417083,[0.45824524 0.86488064]
[0.45893558 0.86617059],[0.69034096 1.28994888],0.0014630580131690131,-1.8121415929588252,[0.45893558 0.86617059]
[0.45962538 0.86745952],[0.68979656 1.28893113],0.0014619038104318513,-1.8142779127086572,[0.45962538 0.86745952]
[0.46031463 0.86874744],[0.68925259 1.28791419],0.0014607505182424468,-1.8164108631136378,[0.46031463 0.86874744]
[0.46100334 0.87003433],[0.68870904 1.28689804],0.0014595981358823766,-1.8185404494878057,[0.46100334 0.87003433]
[0.46169151 0.87132022],[0.68816592 1.28588271],0.0014584466626338826,-1.8206666771368174,[0.46169151 0.87132022]
[0.46237913 0.87260508],[0.68762322 1.28486817],0.0014572960977796822,-1.8227895513579626,[0.46237913 0.87260508]
[0.46306621 0.87388894],[0.68708096 1.28385444],0.0014561464406033862,-1.8249090774401768,[0.46306621 0.87388894]
[0.46375275 0.87517178],[0.68653911 1.28284151],0.0014549976903886566,-1.8270252606640516,[0.46375275 0.87517178]
[0.46443875 0.87645361],[0.68599769 1.28182937],0.0014538498464201275,-1.8291381063018517,[0.46443875 0.87645361]
[0.4651242  0.87773443],[0.68545669 1.28081804],0.001452702907982856,-1.8312476196175274,[0.4651242  0.87773443]
[0.46580912 0.87901424],[0.68491612 1.27980751],0.001451556874362473,-1.8333538058667245,[0.46580912 0.87901424]
[0.4664935  0.88029303],[0.68437597 1.27879778],0.001450411744845085,-1.8354566702968025,[0.4664935  0.88029303]
[0.46717733 0.88157082],[0.68383625 1.27778884],0.0014492675187175689,-1.8375562181468417,[0.46717733 0.88157082]
[0.46786063 0.8828476 ],[0.68329695 1.2767807 ],0.0014481241952671582,-1.8396524546476625,[0.46786063 0.8828476 ]
[0.46854339 0.88412338],[0.68275807 1.27577336],0.0014469817737817784,-1.841745385021834,[0.46854339 0.88412338]
[0.46922561 0.88539814],[0.68221961 1.27476682],0.0014458402535498115,-1.843835014483689,[0.46922561 0.88539814]
[0.46990729 0.8866719 ],[0.68168158 1.27376107],0.0014446996338602909,-1.8459213482393344,[0.46990729 0.8866719 ]
[0.47058843 0.88794466],[0.68114396 1.27275611],0.0014435599140028175,-1.8480043914866693,[0.47058843 0.88794466]
[0.47126904 0.88921641],[0.68060677 1.27175195],0.0014424210932674551,-1.8500841494153917,[0.47126904 0.88921641]
[0.47194911 0.89048716],[0.68007    1.27074859],0.0014412831709449843,-1.852160627207017,[0.47194911 0.89048716]
[0.47262864 0.89175691],[0.67953365 1.26974601],0.0014401461463264468,-1.8542338300348875,[0.47262864 0.89175691]
[0.47330764 0.89302565],[0.67899773 1.26874423],0.0014390100187039272,-1.8563037630641857,[0.47330764 0.89302565]
[0.4739861  0.89429339],[0.67846222 1.26774324],0.0014378747873695693,-1.8583704314519487,[0.4739861  0.89429339]
[0.47466403 0.89556014],[0.67792713 1.26674304],0.001436740451616344,-1.86043384034708,[0.47466403 0.89556014]
[0.47534142 0.89682588],[0.67739247 1.26574363],0.0014356070107376991,-1.8624939948903603,[0.47534142 0.89682588]
[0.47601828 0.89809063],[0.67685822 1.26474501],0.0014344744640277345,-1.8645509002144662,[0.47601828 0.89809063]
[0.4766946  0.89935437],[0.67632439 1.26374718],0.001433342810781077,-1.8666045614439752,[0.4766946  0.89935437]
[0.4773704  0.90061712],[0.67579098 1.26275014],0.0014322120502927916,-1.8686549836953863,[0.4773704  0.90061712]
[0.47804565 0.90187888],[0.67525799 1.26175388],0.0014310821818585625,-1.870702172077125,[0.47804565 0.90187888]
[0.47872038 0.90313964],[0.67472542 1.26075842],0.0014299532047747845,-1.8727461316895626,[0.47872038 0.90313964]
[0.47939457 0.9043994 ],[0.67419326 1.25976373],0.0014288251183380539,-1.8747868676250259,[0.47939457 0.9043994 ]
[0.48006823 0.90565817],[0.67366152 1.25876984],0.0014276979218459725,-1.8768243849678092,[0.48006823 0.90565817]
[0.48074136 0.90691595],[0.67313021 1.25777673],0.0014265716145963243,-1.8788586887941896,[0.48074136 0.90691595]
[0.48141396 0.90817273],[0.6725993 1.2567844],0.0014254461958875969,-1.880889784172435,[0.48141396 0.90817273]
[0.48208603 0.90942852],[0.67206882 1.25579286],0.001424321665018859,-1.8829176761628235,[0.48208603 0.90942852]
[0.48275757 0.91068333],[0.67153875 1.2548021 ],0.00142319802128976,-1.88494236981765,[0.48275757 0.91068333]
[0.48342858 0.91193714],[0.6710091  1.25381213],0.0014220752640003072,-1.886963870181242,[0.48342858 0.91193714]
[0.48409906 0.91318996],[0.67047986 1.25282293],0.0014209533924512126,-1.8889821822899702,[0.48409906 0.91318996]
[0.48476901 0.91444179],[0.66995104 1.25183452],0.001419832405943795,-1.8909973111722633,[0.48476901 0.91444179]
[0.48543843 0.91569264],[0.66942263 1.25084689],0.001418712303779758,-1.893009261848618,[0.48543843 0.91569264]
[0.48610733 0.9169425 ],[0.66889464 1.24986004],0.001417593085261457,-1.8950180393316143,[0.48610733 0.9169425 ]
[0.4867757  0.91819138],[0.66836707 1.24887396],0.0014164747496919325,-1.8970236486259244,[0.4867757  0.91819138]
[0.48744354 0.91943926],[0.66783991 1.24788867],0.001415357296374362,-1.8990260947283302,[0.48744354 0.91943926]
[0.48811085 0.92068617],[0.66731316 1.24690416],0.0014142407246130453,-1.9010253826277301,[0.48811085 0.92068617]
[0.48877764 0.92193209],[0.66678683 1.24592042],0.0014131250337123008,-1.9030215173051555,[0.48877764 0.92193209]
[0.4894439  0.92317703],[0.66626091 1.24493746],0.0014120102229772502,-1.9050145037337816,[0.4894439  0.92317703]
[0.49010963 0.92442098],[0.6657354  1.24395527],0.0014108962917135234,-1.9070043468789402,[0.49010963 0.92442098]
[0.49077484 0.92566396],[0.66521031 1.24297386],0.001409783239227409,-1.9089910516981314,[0.49077484 0.92566396]
[0.49143953 0.92690595],[0.66468563 1.24199323],0.0014086710648255818,-1.9109746231410365,[0.49143953 0.92690595]
[0.49210369 0.92814696],[0.66416136 1.24101337],0.001407559767815321,-1.9129550661495318,[0.49210369 0.92814696]
[0.49276733 0.929387  ],[0.6636375  1.24003429],0.0014064493475044687,-1.914932385657697,[0.49276733 0.929387  ]
[0.49343044 0.93062605],[0.66311406 1.23905597],0.0014053398032014015,-1.916906586591831,[0.49343044 0.93062605]
[0.49409303 0.93186413],[0.66259103 1.23807843],0.001404231134215004,-1.9188776738704645,[0.49409303 0.93186413]
[0.4947551  0.93310123],[0.66206841 1.23710167],0.0014031233398546972,-1.9208456524043684,[0.4947551  0.93310123]
[0.49541665 0.93433736],[0.66154619 1.23612567],0.0014020164194306834,-1.9228105270965696,[0.49541665 0.93433736]
[0.49607767 0.93557251],[0.66102439 1.23515044],0.001400910372253303,-1.924772302842363,[0.49607767 0.93557251]
[0.49673817 0.93680668],[0.660503   1.23417599],0.0013998051976336593,-1.9267309845293203,[0.49673817 0.93680668]
[0.49739816 0.93803989],[0.65998202 1.2332023 ],0.0013987008948836324,-1.9286865770373076,[0.49739816 0.93803989]
[0.49805762 0.93927212],[0.65946145 1.23222939],0.0013975974633151469,-1.9306390852384925,[0.49805762 0.93927212]
[0.49871656 0.94050337],[0.65894129 1.23125724],0.0013964949022410096,-1.9325885139973589,[0.49871656 0.94050337]
[0.49937498 0.94173366],[0.65842154 1.23028586],0.0013953932109745616,-1.934534868170719,[0.49937498 0.94173366]
[0.50003288 0.94296297],[0.6579022  1.22931524],0.001394292388829483,-1.936478152607724,[0.50003288 0.94296297]
[0.50069027 0.94419132],[0.65738326 1.22834539],0.0013931924351202902,-1.9384183721498796,[0.50069027 0.94419132]
[0.50134713 0.9454187 ],[0.65686474 1.22737631],0.0013920933491617068,-1.940355531631051,[0.50134713 0.9454187 ]
[0.50200348 0.9466451 ],[0.65634662 1.226408  ],0.001390995130269273,-1.9422896358774853,[0.50200348 0.9466451 ]
[0.50265931 0.94787054],[0.6558289  1.22544044],0.0013898977777589137,-1.944220689707813,[0.50265931 0.94787054]
[0.50331462 0.94909502],[0.6553116  1.22447366],0.0013888012909471414,-1.9461486979330673,[0.50331462 0.94909502]
[0.50396941 0.95031853],[0.6547947  1.22350763],0.001387705669151101,-1.9480736653566924,[0.50396941 0.95031853]
[0.50462369 0.95154107],[0.65427821 1.22254237],0.0013866109116882836,-1.9499955967745577,[0.50462369 0.95154107]
[0.50527745 0.95276265],[0.65376213 1.22157787],0.0013855170178768586,-1.9519144969749682,[0.50527745 0.95276265]
[0.5059307  0.95398326],[0.65324645 1.22061413],0.001384423987035537,-1.9538303707386762,[0.5059307  0.95398326]
[0.50658343 0.95520291],[0.65273118 1.21965115],0.0013833318184833694,-1.9557432228388965,[0.50658343 0.95520291]
[0.50723565 0.9564216 ],[0.65221631 1.21868893],0.0013822405115401894,-1.9576530580413107,[0.50723565 0.9564216 ]
[0.50788735 0.95763933],[0.65170185 1.21772748],0.0013811500655263723,-1.9595598811040902,[0.50788735 0.95763933]
[0.50853854 0.95885609],[0.65118779 1.21676678],0.00138006047976258,-1.961463696777897,[0.50853854 0.95885609]
[0.50918921 0.9600719 ],[0.65067414 1.21580684],0.0013789717535702124,-1.9633645098059032,[0.50918921 0.9600719 ]
[0.50983937 0.96128675],[0.65016089 1.21484765],0.0013778838862711586,-1.9652623249237982,[0.50983937 0.96128675]
[0.51048902 0.96250064],[0.64964804 1.21388923],0.0013767968771879401,-1.967157146859806,[0.51048902 0.96250064]
[0.51113815 0.96371357],[0.6491356  1.21293156],0.00137571072564338,-1.9690489803346884,[0.51113815 0.96371357]
[0.51178678 0.96492554],[0.64862357 1.21197465],0.0013746254309609264,-1.9709378300617653,[0.51178678 0.96492554]
[0.51243489 0.96613656],[0.64811193 1.21101849],0.0013735409924647724,-1.9728237007469214,[0.51243489 0.96613656]
[0.51308249 0.96734663],[0.6476007  1.21006309],0.0013724574094793522,-1.9747065970886213,[0.51308249 0.96734663]
[0.51372958 0.96855573],[0.64708987 1.20910844],0.0013713746813298828,-1.9765865237779159,[0.51372958 0.96855573]
[0.51437616 0.96976389],[0.64657944 1.20815455],0.0013702928073417776,-1.9784634854984602,[0.51437616 0.96976389]
[0.51502223 0.97097109],[0.64606941 1.2072014 ],0.0013692117868414283,-1.9803374869265218,[0.51502223 0.97097109]
[0.51566779 0.97217734],[0.64555979 1.20624901],0.0013681316191553315,-1.982208532730993,[0.51566779 0.97217734]
[0.51631284 0.97338264],[0.64505057 1.20529738],0.0013670523036107603,-1.9840766275734012,[0.51631284 0.97338264]
[0.51695738 0.97458698],[0.64454174 1.20434649],0.0013659738395354316,-1.9859417761079228,[0.51695738 0.97458698]
[0.51760141 0.97579038],[0.64403332 1.20339636],0.001364896226257754,-1.9878039829813945,[0.51760141 0.97579038]
[0.51824494 0.97699283],[0.6435253  1.20244697],0.001363819463106469,-1.9896632528333233,[0.51824494 0.97699283]
[0.51888796 0.97819433],[0.64301768 1.20149833],0.001362743549410821,-1.9915195902958982,[0.51888796 0.97819433]
[0.51953047 0.97939488],[0.64251046 1.20055045],0.0013616684845007777,-1.993372999994004,[0.51953047 0.97939488]
[0.52017247 0.98059448],[0.64200363 1.19960331],0.0013605942677067135,-1.9952234865452299,[0.52017247 0.98059448]
[0.52081397 0.98179314],[0.64149721 1.19865692],0.0013595208983595295,-1.9970710545598829,[0.52081397 0.98179314]
[0.52145496 0.98299085],[0.64099118 1.19771127],0.0013584483757906236,-1.9989157086409999,[0.52145496 0.98299085]
[0.52209545 0.98418761],[0.64048556 1.19676637],0.0013573766993321837,-2.0007574533843546,[0.52209545 0.98418761]
[0.52273543 0.98538344],[0.63998033 1.19582222],0.0013563058683164365,-2.0025962933784753,[0.52273543 0.98538344]
[0.5233749  0.98657831],[0.6394755  1.19487881],0.0013552358820766535,-2.0044322332046542,[0.5233749  0.98657831]
[0.52401387 0.98777225],[0.63897107 1.19393615],0.00135416673994619,-2.0062652774369556,[0.52401387 0.98777225]
[0.52465234 0.98896524],[0.63846703 1.19299423],0.0013530984412592965,-2.008095430642231,[0.52465234 0.98896524]
[0.5252903 0.9901573],[0.63796339 1.19205306],0.001352030985350465,-2.0099226973801283,[0.5252903 0.9901573]
[0.52592776 0.99134841],[0.63746015 1.19111263],0.0013509643715549247,-2.011747082203105,[0.52592776 0.99134841]
[0.52656472 0.99253858],[0.6369573  1.19017294],0.0013498985992083483,-2.0135685896564386,[0.52656472 0.99253858]
