x_1	x_2	f(x)	erro
-20.393920672917282	-0.1618521475518087	459.0497421718482	1260.6648652933093
-5.818194966392012	-0.14974906313068004	47.80970550790324	347.05997975397156
-1.229890276551123	-0.09748540199120438	6.17688485304104	35.17211811499873
-0.011213997837581516	0.0739680927338341	1.8800888426976772	3.593040227256201
0.20437756924773023	0.20745475954829426	1.2611430104788024	0.5069132313591551
0.24171193456979034	0.24181480053894433	1.1498455868556907	0.0909833754006697
0.24848777672408023	0.24849119504423858	1.1295361056591524	0.01660154250343515
0.24972393188957479	0.24972404672048606	1.1258281844487228	0.003030961502638263
0.24994957035798487	0.24994962353588035	1.1251512142401392	0.0005533837127620345
0.24999078773592262	0.2499908010829599	1.125027616941162	0.00010104241068087383
0.2499983176556795	0.249998314821139	1.1250050512904424	1.8456532290267447e-05
0.24999969445719802	0.24999968607117168	1.1250009292076373	3.3784491142441198e-06
0.2499999459809562	0.2499999399466688	1.125000171108569	6.235199632165234e-07
