x_1	x_2	x_3	x_4	f(x)	erro
-0.05404281154127176	0.6432086080379045	1.597653569617428	-1.093013936522363	60.17930083041816	33.6377489231552
0.054993789435518095	0.6572707794132351	1.8333022489472828	-1.3929028864022972	53.405854738436645	5.539136677596538
0.0835267022928995	0.6535004198065485	1.8811743175851119	-1.4393241426891543	52.17495386863035	1.0070761876894423
0.0871415045731692	0.657935283661721	1.891781487668999	-1.4443764554985068	51.94849315756916	0.1852690063586806
0.09081208169113876	0.6632693231001743	1.8915403168870164	-1.4450565593116174	51.907684516590145	0.0333054963987891
0.09147051867634243	0.6642437420140617	1.8914957126212437	-1.445183702342864	51.90027554790524	0.006038318753851968
0.0915905177279204	0.664421306509357	1.8914875712487846	-1.4452069601251172	51.89892496397775	0.0011003393149096041
0.0916127547999859	0.6644537254880498	1.891486050820733	-1.44521120882898	51.898677242452464	0.00020069983676762604
0.09161708587149325	0.6644583312446567	1.8914858173467652	-1.4452119486470052	51.89863529192802	3.0723804435695e-05
0.09161744908729136	0.6644591971587672	1.8914857738645776	-1.4452120994223683	51.89862945647048	3.946891347084147e-06
0.09161750696883504	0.6644593560080894	1.891485765905009	-1.445212127097003	51.89862842773531	6.93492893333314e-07
