x_1	x_2	f(x)	erro
-0.43373003425332546	-0.43372968267055173	4.1111626140906425	4.533969535548316
0.26233546839579225	0.2623348766806429	1.0882987953486176	2.5000917148411133
0.4497589306033479	0.44975941453643764	0.6055299363420552	0.39556594459986905
0.49046815538047406	0.49046771006967527	0.5192458551630172	0.0705424318498058
0.49824602177189403	0.49824647253068804	0.5035136569956282	0.012859996089927384
0.49967948321602235	0.4996792034695166	0.5006415189558839	0.0023477769923755387
0.4999410929603291	0.49994179373089165	0.5001171201667882	0.0004286588856163842
0.4999895683156568	0.49998904702040003	0.5000213848927311	7.825756735946321e-05
0.49996085869238827	0.5000351372268502	0.5000040068474282	1.4284268003761369e-05
0.4999760639146647	0.500023287847055	0.5000006493535404	2.7006339533564017e-06
0.49997844419210286	0.500021426789534	0.5000001299421233	4.1427513985947684e-07
