x_1,x_2,"f(x_1,x_2)"
0.0,0.5050505050505051,-0.24997449239873482
0.0,0.45454545454545453,-0.24793388429752067
0.0,0.5555555555555556,-0.24691358024691357
0.0,0.40404040404040403,-0.2407917559432711
0.0,0.6060606060606061,-0.23875114784205692
0.0,0.35353535353535354,-0.22854810733598613
0.0,0.6565656565656566,-0.22548719518416488
0.0,0.30303030303030304,-0.21120293847566574
0.0,0.7070707070707071,-0.20712172227323744
0.0,0.25252525252525254,-0.18875624936230997
0.0,0.7575757575757576,-0.1836547291092746
0.0,0.20202020202020202,-0.1612080399959188
0.0,0.8080808080808081,-0.15508621569227632
0.050505050505050504,0.45454545454545453,-0.14641363126211615
0.050505050505050504,0.40404040404040403,-0.14437302316090198
0.050505050505050504,0.5050505050505051,-0.1433527191102949
0.050505050505050504,0.35353535353535354,-0.1372308948066524
0.050505050505050504,0.5555555555555556,-0.1351902867054382
0.0,0.15151515151515152,-0.1285583103764922
0.050505050505050504,0.30303030303030304,-0.12498724619936742
0.050505050505050504,0.6060606060606061,-0.1219263340475461
0.0,0.8585858585858586,-0.12141618202224269
0.050505050505050504,0.25252525252525254,-0.10764207733904704
0.050505050505050504,0.6565656565656566,-0.10356086113661861
0.0,0.10101010101010101,-0.0908070605040302
0.050505050505050504,0.20202020202020202,-0.08519538822569128
0.0,0.9090909090909091,-0.08264462809917361
0.050505050505050504,0.7070707070707071,-0.08009386797265583
0.050505050505050504,0.15151515151515152,-0.05764717885930007
0.050505050505050504,0.7575757575757576,-0.05152535455565754
0.0,0.050505050505050504,-0.0479542903785328
0.0,0.9595959595959596,-0.03877155392306908
0.10101010101010101,0.40404040404040403,-0.037751249872462006
0.10101010101010101,0.35353535353535354,-0.03571064177124786
0.10101010101010101,0.45454545454545453,-0.03469033772064076
0.10101010101010101,0.30303030303030304,-0.028568513416998287
0.10101010101010101,0.5050505050505051,-0.026527905315784084
0.050505050505050504,0.10101010101010101,-0.024997449239873487
0.050505050505050504,0.8080808080808081,-0.017855320885623915
0.10101010101010101,0.25252525252525254,-0.01632486480971332
0.10101010101010101,0.5555555555555556,-0.013263952657892042
0.0,0.0,0.0
0.10101010101010101,0.20202020202020202,0.0010203040506070737
0.10101010101010101,0.6060606060606061,0.0051015202530353965
0.0,1.0101010101010102,0.010203040506070904
0.050505050505050504,0.050505050505050504,0.01275380063258851
0.050505050505050504,0.8585858585858586,0.020916233037445164
0.10101010101010101,0.15151515151515152,0.023466993163962856
0.10101010101010101,0.6565656565656566,0.02856851341699823
0.10101010101010101,0.10101010101010101,0.05101520253035404
0.050505050505050504,0.0,0.05560657075808591
0.10101010101010101,0.7070707070707071,0.05713702683399646
0.0,1.0606060606060606,0.064279155188246
0.050505050505050504,0.9090909090909091,0.06478930721354959
0.15151515151515152,0.35353535353535354,0.07601265177022754
0.15151515151515152,0.30303030303030304,0.07805325987144171
0.15151515151515152,0.40404040404040403,0.07907356392204881
0.10101010101010101,0.050505050505050504,0.08366493214978063
0.15151515151515152,0.25252525252525254,0.08519538822569125
0.15151515151515152,0.45454545454545453,0.08723599632690543
0.10101010101010101,0.7575757575757576,0.09080706050403009
0.15151515151515152,0.20202020202020202,0.09743903683297624
0.15151515151515152,0.5050505050505051,0.10049994898479744
0.050505050505050504,0.9595959595959596,0.11376390164268957
0.15151515151515152,0.15151515151515152,0.11478420569329661
0.15151515151515152,0.5555555555555556,0.11886542189572491
0.10101010101010101,0.0,0.12141618202224262
0.0,1.1111111111111112,0.1234567901234569
0.10101010101010101,0.8080808080808081,0.12957861442709917
0.15151515151515152,0.10101010101010101,0.1372308948066524
0.15151515151515152,0.6060606060606061,0.14233241505968777
0.15151515151515152,0.050505050505050504,0.1647791041730436
0.050505050505050504,1.0101010101010102,0.167840016324865
0.15151515151515152,0.6565656565656566,0.17090092847668603
0.10101010101010101,0.8585858585858586,0.1734516886032037
0.0,1.1616161616161615,0.1877359453117029
0.20202020202020202,0.30303030303030304,0.19487807366595244
0.20202020202020202,0.25252525252525254,0.19691868176716662
0.15151515151515152,0.0,0.19742883379247017
0.20202020202020202,0.35353535353535354,0.1979389858177737
0.20202020202020202,0.20202020202020202,0.20406081012141616
0.15151515151515152,0.7070707070707071,0.20457096214671966
0.20202020202020202,0.40404040404040403,0.20610141822263034
0.20202020202020202,0.15151515151515152,0.21630445872870113
0.20202020202020202,0.45454545454545453,0.21936537088052238
0.10101010101010101,0.9090909090909091,0.22242628303234357
0.050505050505050504,1.0606060606060606,0.22701765126007545
0.20202020202020202,0.10101010101010101,0.23364962758902152
0.20202020202020202,0.5050505050505051,0.23773084379144982
0.15151515151515152,0.7575757575757576,0.24334251606978874
0.20202020202020202,0.050505050505050504,0.25609631670237737
0.0,1.2121212121212122,0.25711662075298447
0.20202020202020202,0.5555555555555556,0.26119783695541265
0.10101010101010101,0.9595959595959596,0.2765023977145189
0.20202020202020202,0.0,0.2836445260687685
0.15151515151515152,0.8080808080808081,0.2872155902458932
0.20202020202020202,0.6060606060606061,0.28976635037241094
0.050505050505050504,1.1111111111111112,0.2912968064483218
0.25252525252525254,0.25252525252525254,0.3188450158147128
0.25252525252525254,0.20202020202020202,0.32088562391592695
0.25252525252525254,0.30303030303030304,0.32190592796653406
0.20202020202020202,0.6565656565656566,0.3234363840424446
0.25252525252525254,0.15151515151515152,0.32802775227017655
0.25252525252525254,0.35353535353535354,0.33006836037139076
0.0,1.2626262626262625,0.33159881644730116
0.10101010101010101,1.0101010101010102,0.3356800326497297
0.15151515151515152,0.8585858585858586,0.33619018467503303
0.25252525252525254,0.10101010101010101,0.34027140087746155
0.25252525252525254,0.40404040404040403,0.3433323130292828
0.25252525252525254,0.050505050505050504,0.35761656973778194
0.050505050505050504,1.1616161616161615,0.36067748188960314
0.25252525252525254,0.45454545454545453,0.3616977859402102
0.20202020202020202,0.7070707070707071,0.36220793796551365
0.25252525252525254,0.0,0.3800632588511377
0.25252525252525254,0.5050505050505051,0.3851647791041731
0.15151515151515152,0.9090909090909091,0.39026629935720836
0.10101010101010101,1.0606060606060606,0.39995918783797557
0.20202020202020202,0.7575757575757576,0.4060810121416181
0.0,1.3131313131313131,0.41118253239465363
0.25252525252525254,0.5555555555555556,0.4137332925211714
0.050505050505050504,1.2121212121212122,0.43515967758392016
0.25252525252525254,0.6060606060606061,0.44740332619120504
0.30303030303030304,0.20202020202020202,0.44791347821650856
0.15151515151515152,0.9595959595959596,0.4494439342924191
0.30303030303030304,0.15151515151515152,0.4499540863177227
0.30303030303030304,0.25252525252525254,0.45097439036832976
0.20202020202020202,0.8080808080808081,0.455055606570758
0.30303030303030304,0.10101010101010101,0.45709621467197226
0.30303030303030304,0.30303030303030304,0.45913682277318646
0.10101010101010101,1.1111111111111112,0.46933986327925725
0.30303030303030304,0.050505050505050504,0.46933986327925725
0.30303030303030304,0.35353535353535354,0.4724007754310785
0.25252525252525254,0.6565656565656566,0.4861748801142741
0.30303030303030304,0.0,0.4866850321395776
0.30303030303030304,0.40404040404040403,0.4907662483420059
0.0,1.3636363636363635,0.4958677685950412
0.20202020202020202,0.8585858585858586,0.5091317212529333
0.15151515151515152,1.0101010101010102,0.5137230894806653
0.30303030303030304,0.45454545454545453,0.5142332415059688
0.050505050505050504,1.2626262626262625,0.5147433935312722
0.25252525252525254,0.7070707070707071,0.5300479542903787
0.30303030303030304,0.5050505050505051,0.5428017549229671
0.10101010101010101,1.1616161616161615,0.543822058973574
0.20202020202020202,0.9090909090909091,0.5683093561881439
0.30303030303030304,0.5555555555555556,0.5764717885930007
0.25252525252525254,0.7575757575757576,0.5790225487195184
0.35353535353535354,0.15151515151515152,0.5820834608713397
0.15151515151515152,1.0606060606060606,0.5831037649219466
0.35353535353535354,0.10101010101010101,0.5841240689725539
0.35353535353535354,0.20202020202020202,0.5851443730231609
0.0,1.4141414141414141,0.5856545250484644
0.35353535353535354,0.050505050505050504,0.5912661973268033
0.35353535353535354,0.25252525252525254,0.5933068054280175
0.050505050505050504,1.3131313131313131,0.59942862973166
0.35353535353535354,0.0,0.6035098459340884
0.35353535353535354,0.30303030303030304,0.6065707580859095
0.30303030303030304,0.6060606060606061,0.6152433425160698
0.10101010101010101,1.2121212121212122,0.6234057749209265
0.35353535353535354,0.35353535353535354,0.624936230996837
0.20202020202020202,0.9595959595959596,0.63258851137639
0.25252525252525254,0.8080808080808081,0.6330986634016937
0.35353535353535354,0.40404040404040403,0.6484032241607999
0.15151515151515152,1.1111111111111112,0.6575859606162637
0.30303030303030304,0.6565656565656566,0.6591164166921744
0.35353535353535354,0.45454545454545453,0.6769717375777982
0.0,1.4646464646464645,0.6805428017549229
0.050505050505050504,1.3636363636363635,0.6892153861850832
0.25252525252525254,0.8585858585858586,0.6922762983369044
0.20202020202020202,1.0101010101010102,0.7019691868176717
0.10101010101010101,1.2626262626262625,0.7080910111213139
0.30303030303030304,0.7070707070707071,0.7080910111213141
0.35353535353535354,0.5050505050505051,0.7106417712478319
0.40404040404040403,0.10101010101010101,0.7213549637792062
0.40404040404040403,0.050505050505050504,0.7233955718804204
0.40404040404040403,0.15151515151515152,0.7244158759310275
0.40404040404040403,0.0,0.7305377002346699
0.40404040404040403,0.20202020202020202,0.7325783083358841
0.15151515151515152,1.1616161616161615,0.737169676563616
0.40404040404040403,0.25252525252525254,0.745842260993776
0.35353535353535354,0.5555555555555556,0.749413325170901
0.25252525252525254,0.9090909090909091,0.7565554535251504
0.30303030303030304,0.7575757575757576,0.7621671258034894
0.40404040404040403,0.30303030303030304,0.7642077339047035
0.20202020202020202,1.0606060606060606,0.7764513825119884
0.0,1.5151515151515151,0.7805325987144167
0.050505050505050504,1.4141414141414141,0.7841036628915417
0.40404040404040403,0.35353535353535354,0.7876747270686665
0.35353535353535354,0.6060606060606061,0.7932863993470054
0.10101010101010101,1.3131313131313131,0.7978777675747373
0.40404040404040403,0.40404040404040403,0.8162432404856647
0.30303030303030304,0.8080808080808081,0.8213447607387002
0.15151515151515152,1.2121212121212122,0.821854912764004
0.25252525252525254,0.9595959595959596,0.825936128966432
0.35353535353535354,0.6565656565656566,0.8422609937761453
0.40404040404040403,0.45454545454545453,0.8499132741556983
0.20202020202020202,1.1111111111111112,0.856035098459341
0.45454545454545453,0.050505050505050504,0.865727986940108
0.45454545454545453,0.0,0.8677685950413223
0.45454545454545453,0.10101010101010101,0.8687888990919294
0.45454545454545453,0.15151515151515152,0.8769513314967861
0.050505050505050504,1.4646464646464645,0.8840934598510355
0.0,1.5656565656565655,0.8856239159269459
0.30303030303030304,0.8585858585858586,0.8856239159269461
0.40404040404040403,0.5050505050505051,0.8886848280787675
0.45454545454545453,0.20202020202020202,0.8902152841546781
0.10101010101010101,1.3636363636363635,0.8927660442811955
0.35353535353535354,0.7070707070707071,0.8963371084583205
0.25252525252525254,1.0101010101010102,0.9004183246607491
0.45454545454545453,0.25252525252525254,0.9085807570656055
0.15151515151515152,1.2626262626262625,0.9116416692174268
0.45454545454545453,0.30303030303030304,0.9320477502295683
0.40404040404040403,0.5555555555555556,0.932557902254872
0.20202020202020202,1.1616161616161615,0.9407203346597286
0.30303030303030304,0.9090909090909091,0.9550045913682278
0.35353535353535354,0.7575757575757576,0.9555147433935312
0.45454545454545453,0.35353535353535354,0.9606162636465666
0.25252525252525254,1.0606060606060606,0.9800020406081011
0.40404040404040403,0.6060606060606061,0.9815324966840118
0.050505050505050504,1.5151515151515151,0.9891847770635649
0.10101010101010101,1.4141414141414141,0.9927558412406896
0.45454545454545453,0.40404040404040403,0.9942862973166002
0.0,1.6161616161616161,0.9958167533925109
0.15151515151515152,1.3131313131313131,1.0065299459238854
0.5050505050505051,0.0,1.0152025303540455
0.5050505050505051,0.050505050505050504,1.018263442505867
0.35353535353535354,0.8080808080808081,1.0197938985817774
0.5050505050505051,0.10101010101010101,1.0264258749107236
0.30303030303030304,0.9595959595959596,1.0294867870625446
0.20202020202020202,1.2121212121212122,1.0305070911131518
0.45454545454545453,0.45454545454545453,1.0330578512396693
0.40404040404040403,0.6565656565656566,1.035608611366187
0.5050505050505051,0.15151515151515152,1.0396898275686157
0.5050505050505051,0.20202020202020202,1.058055300479543
0.25252525252525254,1.1111111111111112,1.0646872768084892
0.45454545454545453,0.5050505050505051,1.0769309254157737
0.5050505050505051,0.25252525252525254,1.081522293643506
0.35353535353535354,0.8585858585858586,1.0891745740230587
0.40404040404040403,0.7070707070707071,1.0947862463013978
0.10101010101010101,1.4646464646464645,1.0978471584532188
0.050505050505050504,1.5656565656565655,1.0993776145291294
0.15151515151515152,1.3636363636363635,1.1065197428833793
0.30303030303030304,1.0101010101010102,1.109070503009897
0.5050505050505051,0.30303030303030304,1.110090807060504
0.0,1.6666666666666667,1.1111111111111114
0.20202020202020202,1.2626262626262625,1.12539536781961
0.45454545454545453,0.5555555555555556,1.1259055198449137
0.5050505050505051,0.35353535353535354,1.143760840730538
0.25252525252525254,1.1616161616161615,1.1544740332619121
0.40404040404040403,0.7575757575757576,1.1590654014896438
0.35353535353535354,0.9090909090909091,1.1636567697173756
0.5555555555555556,0.0,1.1728395061728396
0.45454545454545453,0.6060606060606061,1.179981634527089
0.5555555555555556,0.050505050505050504,1.1810019385776964
0.5050505050505051,0.40404040404040403,1.1825323946536068
0.30303030303030304,1.0606060606060606,1.1937557392102844
0.5555555555555556,0.10101010101010101,1.1942658912355884
0.10101010101010101,1.5151515151515151,1.2080399959187835
0.15151515151515152,1.4141414141414141,1.2116110600959087
0.5555555555555556,0.15151515151515152,1.2126313641465156
0.050505050505050504,1.6161616161616161,1.2146719722477297
0.20202020202020202,1.3131313131313131,1.2253851647791043
0.5050505050505051,0.45454545454545453,1.2264054688297115
0.40404040404040403,0.8080808080808081,1.2284460769309253
0.0,1.7171717171717171,1.2315069890827464
0.5555555555555556,0.20202020202020202,1.2360983573104787
0.45454545454545453,0.6565656565656566,1.2391592694622997
0.35353535353535354,0.9595959595959596,1.2432404856647281
0.25252525252525254,1.2121212121212122,1.2493623099683706
0.5555555555555556,0.25252525252525254,1.2646668707274769
0.5050505050505051,0.5050505050505051,1.2753800632588512
0.30303030303030304,1.1111111111111112,1.283542495663708
0.5555555555555556,0.30303030303030304,1.2983369043975106
0.40404040404040403,0.8585858585858586,1.3029282726252422
0.45454545454545453,0.7070707070707071,1.3034384246505457
0.15151515151515152,1.4646464646464645,1.3218038975614734
0.10101010101010101,1.5656565656565655,1.3233343536373834
0.35353535353535354,1.0101010101010102,1.3279257218651161
0.5050505050505051,0.5555555555555556,1.3294561779410268
0.20202020202020202,1.3636363636363635,1.3304764819916333
0.050505050505050504,1.6666666666666667,1.3350678502193656
0.5555555555555556,0.35353535353535354,1.3371084583205795
0.6060606060606061,0.0,1.3406795224977044
0.25252525252525254,1.2626262626262625,1.3493521069278644
0.6060606060606061,0.050505050505050504,1.3539434751555963
0.0,1.7676767676767677,1.3570043873074176
0.6060606060606061,0.10101010101010101,1.372308948066524
0.45454545454545453,0.7575757575757576,1.372819100091827
0.30303030303030304,1.1616161616161615,1.3784307723701663
0.5555555555555556,0.40404040404040403,1.380981532496684
0.40404040404040403,0.9090909090909091,1.3825119885725945
0.5050505050505051,0.6060606060606061,1.3886338128762372
0.6060606060606061,0.15151515151515152,1.3957759412304869
0.35353535353535354,1.0606060606060606,1.4177124783185389
0.6060606060606061,0.20202020202020202,1.424344454647485
0.5555555555555556,0.45454545454545453,1.4299561269258239
0.15151515151515152,1.5151515151515151,1.4370982552800735
0.20202020202020202,1.4141414141414141,1.4406693194571982
0.10101010101010101,1.6161616161616161,1.4437302316090193
0.45454545454545453,0.8080808080808081,1.447301295786144
0.5050505050505051,0.6565656565656566,1.4529129680644834
0.25252525252525254,1.3131313131313131,1.4544434241403938
0.6060606060606061,0.25252525252525254,1.4580144883175186
0.050505050505050504,1.7171717171717171,1.4605652484440361
0.40404040404040403,0.9595959595959596,1.4671972247729823
0.30303030303030304,1.2121212121212122,1.4784205693296604
0.5555555555555556,0.5050505050505051,1.4840322416079994
0.0,1.8181818181818181,1.4876033057851237
0.6060606060606061,0.30303030303030304,1.4967860422405879
0.35353535353535354,1.1111111111111112,1.5126007550249976
0.6565656565656566,0.0,1.51872257932864
0.5050505050505051,0.7070707070707071,1.522293643505765
0.45454545454545453,0.8585858585858586,1.5268850117334964
0.6565656565656566,0.050505050505050504,1.5370880522395676
0.6060606060606061,0.35353535353535354,1.540659116416692
0.5555555555555556,0.5555555555555556,1.54320987654321
0.20202020202020202,1.4646464646464645,1.5559636771757983
0.40404040404040403,1.0101010101010102,1.5569839812264055
0.15151515151515152,1.5656565656565655,1.557494133251709
0.6565656565656566,0.10101010101010101,1.5605550454035304
0.25252525252525254,1.3636363636363635,1.5646362616059584
0.10101010101010101,1.6666666666666667,1.5692276298336907
0.30303030303030304,1.2626262626262625,1.5835118865421896
0.6565656565656566,0.15151515151515152,1.5891235588205286
0.6060606060606061,0.40404040404040403,1.5896337108458323
0.050505050505050504,1.7676767676767677,1.5911641669217427
0.5050505050505051,0.7575757575757576,1.5967758392000815
0.5555555555555556,0.6060606060606061,1.607489031731456
0.45454545454545453,0.9090909090909091,1.611570247933884
0.35353535353535354,1.1616161616161615,1.6125905519844914
0.6565656565656566,0.20202020202020202,1.6227935924905623
0.0,1.8686868686868687,1.623303744515866
0.6060606060606061,0.45454545454545453,1.6437098255280074
0.40404040404040403,1.0606060606060606,1.6518722579328637
0.6565656565656566,0.25252525252525254,1.6615651464136314
0.20202020202020202,1.5151515151515151,1.676359555147434
0.5050505050505051,0.8080808080808081,1.676359555147434
0.5555555555555556,0.6565656565656566,1.6768697071727376
0.25252525252525254,1.4141414141414141,1.679930619324559
0.15151515151515152,1.6161616161616161,1.6829915314763801
0.30303030303030304,1.3131313131313131,1.6937047240077545
0.10101010101010101,1.7171717171717171,1.6998265483113966
0.45454545454545453,0.9595959595959596,1.7013570043873072
0.6060606060606061,0.5050505050505051,1.7028874604632183
0.6565656565656566,0.30303030303030304,1.7054382205897356
0.7070707070707071,0.0,1.7069686766656464
0.35353535353535354,1.2121212121212122,1.7176818691970208
0.050505050505050504,1.8181818181818181,1.7268646056524841
0.7070707070707071,0.050505050505050504,1.7304356698296093
0.5555555555555556,0.7070707070707071,1.7513519028670546
0.40404040404040403,1.1111111111111112,1.751862054892358
0.6565656565656566,0.35353535353535354,1.7544128150188758
0.7070707070707071,0.10101010101010101,1.7590041832466075
0.5050505050505051,0.8585858585858586,1.761044791347822
0.0,1.9191919191919191,1.7641057034996428
0.6060606060606061,0.5555555555555556,1.7671666156514643
0.7070707070707071,0.15151515151515152,1.7926742169166412
0.45454545454545453,1.0101010101010102,1.796245281093766
0.25252525252525254,1.4646464646464645,1.800326497296194
0.20202020202020202,1.5656565656565655,1.8018569533721045
0.6565656565656566,0.40404040404040403,1.808488929701051
0.30303030303030304,1.3636363636363635,1.8089990817263542
0.15151515151515152,1.6666666666666667,1.813590449954087
0.35353535353535354,1.2626262626262625,1.8278747066625853
0.5555555555555556,0.7575757575757576,1.8309356188144066
0.7070707070707071,0.20202020202020202,1.8314457708397103
0.10101010101010101,1.7676767676767677,1.8355269870421385
0.6060606060606061,0.6060606060606061,1.8365472910927458
